ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,catocup,calif
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,54.673,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,49.307,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,2.716,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2016,1.525,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,0.857,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,8.998,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,11.69,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2016,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,328.305,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2015,370.675,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2015,48.421,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2015,18.667,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,52.209,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2015,58.053,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2015,2.976,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2015,1.042,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2015,1.436,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2015,15.689,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2015,19.273,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2015,0.677,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,328.291,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,356.505,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,46.833,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,14.803,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,52.118,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,60.888,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,3.031,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,0.451,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,1.464,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,24.415,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,27.447,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,0.421,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2013,332.848,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2013,358.918,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2013,49.035,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2013,12.202,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2013,48.624,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2013,58.032,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2013,2.366,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2013,0.44,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2013,0.622,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2013,20.598,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2013,22.033,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2013,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2012,334.39,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2012,376.231,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2012,53.492,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2012,9.651,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2012,47.129,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2012,61.192,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2012,4.115,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2012,0.186,U,Unreliable,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2012,0.644,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2012,16.512,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2012,19.897,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2012,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2011,336.766,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,3.Alta
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2011,378.548,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,2.Media
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2011,53.132,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,1.Baja
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2011,10.278,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Asalariado_patr,9.SD
SVN,Slovenia,BA:446,LFS - Labour Force Survey,EMP_TEMP_SEX_STE_OCU_NB,"Employment by sex, status in employment and occupation (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2011,53.56,NA,NA,C2:975,Nonstandard status in employment group: Including employers,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,3.TCP_fliares,3.Alta
