ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,rama2,calif
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,2.045,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,6.784,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,115.028,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,742.741,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,9.363,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,11.643,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,1063.914,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,10.424,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,1.048,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,376.526,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,446.271,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,104.093,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,76.343,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,5.94,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.Alta
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,9.073,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,2.Media
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,1.766,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Baja
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,681.694,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,10.445,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.Alta
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,5168.015,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,2.Media
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,140.964,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Baja
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,NA,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,29.484,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,216.255,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,14.04,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,NA,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,35.332,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,291.168,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,6.38,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,NA,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,15.774,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,67.922,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,11.103,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,NA,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,201.04,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,2069.737,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,259.025,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,0.802,U,Unreliable,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,625.206,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,487.749,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,198.568,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,107.533,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,5.507,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.Alta
