ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,rama2,catocup
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2016,22.327,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2016,7.531,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2016,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2016,48.689,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2016,5.794,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2016,173.334,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2016,88.851,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2016,16.315,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2016,1.017,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2016,407.975,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2016,99.73,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2016,73.247,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2016,25.103,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2016,0.259,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2016,93.273,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2016,1.695,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2016,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2016,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2016,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,217.312,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,277.748,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,119.932,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,16.755,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,528.77,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,428.021,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,31.513,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,21.87,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,8.751,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,48.771,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,6.756,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,164.029,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,104.25,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,14.403,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,1.51,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,405.252,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,86.862,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2015,70.159,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,23.642,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,2.187,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2015,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2015,85.136,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,2.403,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.TCP_fliares
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2015,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2015,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2015,0.572,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2014,221.695,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2014,254.413,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2014,118.832,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2014,15.142,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2014,534.645,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2014,452.663,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2014,27.633,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,1.Asalariado_patr
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2014,21.081,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Asalariado_patr
